BHK,Rent,Size,Bathroom,Cluster,City,Area Type
1.0,12000.0,600.0,1.0,1,Delhi,Super Area
2.0,15000.0,75.0,2.0,1,Delhi,Super Area
3.0,38000.0,165.0,2.0,2,Delhi,Carpet Area
3.0,50000.0,1100.0,3.0000000000000004,2,Delhi,Carpet Area
1.0,6500.0,500.0,1.0,1,Delhi,Super Area
3.0,35000.0,150.0,3.0000000000000004,2,Delhi,Carpet Area
2.0,15000.0,70.0,2.0,1,Delhi,Super Area
3.0,30000.0,250.0,2.0,1,Delhi,Super Area
2.0,10000.0,70.0,2.0,1,Delhi,Super Area
1.0,18000.0,300.0,1.0,2,Delhi,Carpet Area
3.0,30000.0,1800.0,3.0000000000000004,2,Delhi,Carpet Area
1.0,16000.0,400.0,1.0,2,Delhi,Carpet Area
3.0,22000.0,1250.0,2.0,1,Delhi,Super Area
2.0,9000.0,479.99999999999994,1.0,1,Delhi,Super Area
2.0,20200.0,84.0,2.0,2,Delhi,Carpet Area
2.0,19500.0,84.0,2.0,2,Delhi,Carpet Area
2.0,21000.0,600.0,2.0,2,Delhi,Carpet Area
2.0,20000.0,600.0,2.0,2,Delhi,Carpet Area
2.0,13000.0,720.0,2.0,1,Delhi,Super Area
2.0,6500.0,75.0,1.0,2,Delhi,Carpet Area
3.0,25000.0,1000.0,2.0,1,Delhi,Super Area
2.0,20000.0,900.0,2.0,2,Delhi,Carpet Area
2.0,33000.0,2175.0,2.0,2,Delhi,Carpet Area
3.0,18000.0,900.0,1.0,2,Delhi,Carpet Area
1.0,13000.0,550.0,1.0,2,Delhi,Carpet Area
2.0,10000.0,450.0,1.0,1,Delhi,Super Area
2.0,10000.0,470.0,2.0,1,Delhi,Super Area
3.0,23000.0,125.0,2.0,1,Delhi,Super Area
1.0,20000.0,400.0,1.0,2,Delhi,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,2,Delhi,Carpet Area
3.0,25000.0,1500.0,3.0000000000000004,2,Delhi,Carpet Area
2.0,21000.0,80.0,1.0,1,Delhi,Super Area
3.0,30000.0,1100.0,2.0,2,Delhi,Carpet Area
2.0,22000.0,1000.0,2.0,1,Delhi,Super Area
2.0,14000.0,800.0,2.0,1,Delhi,Super Area
2.0,7000.0,50.0,1.0,1,Delhi,Super Area
2.0,18500.0,1000.0,2.0,1,Delhi,Super Area
1.0,8499.999999999998,550.0,1.0,2,Delhi,Carpet Area
1.0,8000.0,450.0,1.0,2,Delhi,Carpet Area
2.0,10000.0,670.0000000000001,2.0,1,Delhi,Super Area
2.0,15000.0,700.0,1.0,1,Delhi,Super Area
3.0,37000.0,125.0,2.0,1,Delhi,Super Area
3.0,67500.0,1872.0,3.0000000000000004,1,Delhi,Super Area
2.0,12000.0,650.0,1.0,2,Delhi,Carpet Area
2.0,13000.0,550.0,2.0,2,Delhi,Carpet Area
2.0,22000.0,84.0,2.0,2,Delhi,Carpet Area
1.0,4000.0000000000005,90.0,2.0,1,Delhi,Super Area
2.0,12000.0,1000.0,2.0,1,Delhi,Super Area
1.0,9000.0,65.0,1.0,1,Delhi,Super Area
2.0,14000.0,75.0,1.0,1,Delhi,Super Area
1.0,15000.0,250.0,1.0,2,Delhi,Carpet Area
2.0,12500.0,900.0,2.0,1,Delhi,Super Area
3.0,30000.0,900.0,3.0000000000000004,2,Delhi,Carpet Area
2.0,9500.0,650.0,2.0,1,Delhi,Super Area
2.0,15000.0,900.0,2.0,1,Delhi,Super Area
1.0,12000.0,800.0,1.0,1,Delhi,Super Area
1.0,8000.0,410.0,1.0,2,Delhi,Carpet Area
3.0,67500.0,1500.0,3.0000000000000004,1,Delhi,Super Area
4.0,67500.0,2175.0,3.4999999999999996,2,Delhi,Carpet Area
3.0,31500.0,1800.0,2.0,2,Delhi,Carpet Area
2.0,30000.0,1400.0,2.0,2,Delhi,Carpet Area
3.0,60000.0,1600.0,3.0000000000000004,1,Delhi,Super Area
3.0,35000.0,1200.0,2.0,2,Delhi,Carpet Area
3.0,55000.0,1150.0,3.0000000000000004,2,Delhi,Carpet Area
2.0,20000.0,110.0,1.0,1,Delhi,Super Area
1.0,6500.0,300.0,1.0,1,Delhi,Super Area
2.0,16999.999999999996,750.0,2.0,2,Delhi,Carpet Area
1.0,9300.0,450.0,1.0,2,Delhi,Carpet Area
2.0,7500.0,410.0,1.0,1,Delhi,Super Area
2.0,20000.0,800.0,1.0,1,Delhi,Super Area
3.0,18000.0,119.99999999999999,3.0000000000000004,1,Delhi,Super Area
1.0,15000.0,650.0,1.0,2,Delhi,Carpet Area
2.0,13000.0,400.0,1.0,2,Delhi,Carpet Area
2.0,20000.0,810.0,2.0,1,Delhi,Super Area
3.0,12000.0,700.0,2.0,1,Delhi,Super Area
2.0,40000.0,1125.0,2.0,1,Delhi,Super Area
2.0,8000.0,600.0,2.0,1,Delhi,Super Area
3.0,67500.0,1300.0,3.0000000000000004,2,Delhi,Carpet Area
3.0,67500.0,1450.0,3.0000000000000004,2,Delhi,Carpet Area
3.0,18000.0,110.0,2.0,1,Delhi,Super Area
4.0,67500.0,2175.0,3.4999999999999996,2,Delhi,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,2,Delhi,Carpet Area
3.0,67500.0,2175.0,3.4999999999999996,2,Delhi,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,2,Delhi,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,2,Delhi,Carpet Area
1.0,10000.0,239.99999999999997,1.0,1,Delhi,Super Area
3.0,24000.0,1250.0,2.0,2,Delhi,Carpet Area
3.0,28000.0,1000.0,2.0,1,Delhi,Super Area
3.0,28000.0,900.0,2.0,2,Delhi,Carpet Area
2.0,18000.0,900.0,2.0,2,Delhi,Carpet Area
3.0,27000.0,1250.0,3.0000000000000004,2,Delhi,Carpet Area
2.0,16999.999999999996,650.0,2.0,2,Delhi,Carpet Area
3.0,67500.0,2175.0,3.4999999999999996,1,Delhi,Super Area
2.0,25000.0,900.0,1.0,1,Delhi,Super Area
3.0,16500.0,1250.0,2.0,2,Delhi,Carpet Area
2.0,14000.0,59.99999999999999,2.0,2,Delhi,Carpet Area
2.0,18000.0,90.0,2.0,1,Delhi,Super Area
2.0,10000.0,55.0,1.0,1,Delhi,Super Area
2.0,10000.0,50.0,1.0,1,Delhi,Super Area
4.0,67500.0,400.0,3.4999999999999996,2,Delhi,Carpet Area
2.0,25000.0,680.0,1.0,2,Delhi,Carpet Area
2.0,22999.0,756.0,2.0,2,Delhi,Carpet Area
2.0,6000.0,500.0,1.0,1,Delhi,Super Area
2.0,40000.0,900.0,2.0,2,Delhi,Carpet Area
3.0,67500.0,2000.0,3.0000000000000004,1,Delhi,Super Area
1.0,13000.0,40.0,1.0,2,Delhi,Carpet Area
1.0,14000.0,100.0,1.0,1,Delhi,Super Area
2.0,20000.0,950.0,2.0,2,Delhi,Carpet Area
1.0,5500.0,200.0,1.0,2,Delhi,Carpet Area
2.0,32000.0,900.0,2.0,2,Delhi,Carpet Area
2.0,8000.0,750.0,1.0,1,Delhi,Super Area
3.0,25000.0,1400.0,3.0000000000000004,2,Delhi,Carpet Area
2.0,28000.0,100.0,2.0,2,Delhi,Carpet Area
2.0,22000.0,100.0,2.0,1,Delhi,Super Area
1.0,21000.0,100.0,1.0,1,Delhi,Super Area
2.0,30000.0,1000.0,2.0,1,Delhi,Super Area
1.0,12000.0,400.0,1.0,2,Delhi,Carpet Area
1.0,15000.0,70.0,1.0,1,Delhi,Super Area
1.0,18000.0,450.0,1.0,2,Delhi,Carpet Area
2.0,18000.0,900.0,1.0,2,Delhi,Carpet Area
1.0,10000.0,42.0,1.0,1,Delhi,Super Area
1.0,16000.0,400.0,1.0,2,Delhi,Carpet Area
2.0,20000.0,900.0,2.0,2,Delhi,Carpet Area
4.0,28000.0,1500.0,2.0,2,Delhi,Carpet Area
1.0,7000.0,70.0,1.0,1,Delhi,Super Area
2.0,30000.0,450.0,1.0,2,Delhi,Carpet Area
2.0,15000.0,900.0,1.0,2,Delhi,Carpet Area
1.0,8000.0,500.0,1.0,2,Delhi,Carpet Area
1.0,9000.0,400.0,2.0,2,Delhi,Carpet Area
3.0,33500.0,150.0,2.0,2,Delhi,Carpet Area
1.0,9500.0,450.0,1.0,2,Delhi,Carpet Area
2.0,10000.0,540.0,1.0,1,Delhi,Super Area
1.0,20000.0,400.0,1.0,2,Delhi,Carpet Area
1.0,10000.0,450.0,1.0,2,Delhi,Carpet Area
1.0,15000.0,700.0,1.0,1,Delhi,Super Area
3.0,55000.0,1450.0,2.0,2,Delhi,Carpet Area
2.0,20000.0,1000.0,2.0,2,Delhi,Carpet Area
2.0,16000.0,550.0,2.0,2,Delhi,Carpet Area
2.0,23000.0,900.0,2.0,2,Delhi,Carpet Area
3.0,67500.0,300.0,3.0000000000000004,1,Delhi,Super Area
2.0,25000.0,1100.0,2.0,1,Delhi,Super Area
1.0,9000.0,600.0,1.0,2,Delhi,Carpet Area
1.0,11000.0,450.0,1.0,1,Delhi,Super Area
2.0,11500.0,550.0,1.0,2,Delhi,Carpet Area
3.0,16000.0,1000.0,2.0,1,Delhi,Super Area
3.0,23000.0,1250.0,2.0,2,Delhi,Carpet Area
4.0,30000.0,1950.0,3.4999999999999996,2,Delhi,Carpet Area
3.0,67500.0,1750.0,3.4999999999999996,2,Delhi,Carpet Area
1.0,3500.0000000000005,25.0,1.0,1,Delhi,Super Area
2.0,12100.0,700.0,1.0,2,Delhi,Carpet Area
2.0,19000.0,1800.0,1.0,2,Delhi,Carpet Area
2.0,40000.0,1000.0,2.0,1,Delhi,Super Area
2.0,8000.0,200.0,1.0,1,Delhi,Super Area
3.0,42000.0,1700.0,3.0000000000000004,2,Delhi,Carpet Area
3.0,13000.0,70.0,2.0,1,Delhi,Super Area
3.0,44000.0,1700.0,3.0000000000000004,2,Delhi,Carpet Area
1.0,11000.0,450.0,1.0,2,Delhi,Carpet Area
3.0,40000.0,1350.0,3.0000000000000004,2,Delhi,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,1,Delhi,Super Area
2.0,13000.0,650.0,2.0,2,Delhi,Carpet Area
2.0,17500.0,650.0,2.0,2,Delhi,Carpet Area
3.0,14500.0,1250.0,3.0000000000000004,2,Delhi,Carpet Area
3.0,24000.0,1250.0,2.0,2,Delhi,Carpet Area
3.0,30000.0,1000.0,2.0,2,Delhi,Carpet Area
1.0,10000.0,500.0,1.0,1,Delhi,Super Area
1.0,10000.0,500.0,1.0,2,Delhi,Carpet Area
3.0,67500.0,1550.0,3.0000000000000004,2,Delhi,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,2,Delhi,Carpet Area
2.0,32000.0,1150.0,2.0,1,Delhi,Super Area
3.0,67500.0,2000.0,3.0000000000000004,2,Delhi,Carpet Area
1.0,5500.0,29.999999999999996,1.0,2,Delhi,Carpet Area
1.0,6000.0,50.0,1.0,2,Delhi,Carpet Area
3.0,30000.0,1205.0,2.0,1,Delhi,Super Area
3.0,42000.0,1450.0,2.0,2,Delhi,Carpet Area
1.0,5500.0,200.0,1.0,1,Delhi,Super Area
2.0,7000.0,350.0,2.0,1,Delhi,Super Area
2.0,10000.0,700.0,1.0,1,Delhi,Super Area
1.0,16999.999999999996,400.0,1.0,2,Delhi,Carpet Area
1.0,18000.0,700.0,1.0,1,Delhi,Super Area
2.0,14000.0,1000.0,2.0,2,Delhi,Carpet Area
1.0,16999.999999999996,450.0,1.0,2,Delhi,Carpet Area
3.0,27000.0,1200.0,2.0,1,Delhi,Super Area
3.0,25000.0,1200.0,2.0,2,Delhi,Carpet Area
2.0,23000.0,900.0,2.0,1,Delhi,Super Area
2.0,24500.0,84.0,2.0,2,Delhi,Carpet Area
1.0,10000.0,200.0,1.0,2,Delhi,Carpet Area
2.0,35000.0,1300.0,2.0,1,Delhi,Super Area
2.0,27000.0,1300.0,2.0,2,Delhi,Carpet Area
1.0,7000.0,200.0,1.0,2,Delhi,Carpet Area
1.0,5000.0,300.0,1.0,2,Delhi,Carpet Area
2.0,5000.0,550.0,1.0,2,Delhi,Carpet Area
2.0,12000.0,950.0,1.0,1,Delhi,Super Area
2.0,30000.0,750.0,2.0,2,Delhi,Carpet Area
2.0,25000.0,950.0,2.0,2,Delhi,Carpet Area
1.0,6000.0,350.0,1.0,2,Delhi,Carpet Area
3.0,45000.0,2000.0,3.0000000000000004,1,Delhi,Super Area
3.0,40000.0,180.0,3.0000000000000004,2,Delhi,Carpet Area
2.0,8499.999999999998,59.99999999999999,1.0,1,Delhi,Super Area
2.0,16500.0,950.0,1.0,2,Delhi,Carpet Area
3.0,67500.0,1400.0,3.0000000000000004,2,Delhi,Carpet Area
3.0,52000.0,200.0,2.0,2,Delhi,Carpet Area
1.0,12500.0,450.0,1.0,2,Delhi,Carpet Area
2.0,14000.0,600.0,2.0,1,Delhi,Super Area
1.0,15000.0,350.0,1.0,1,Delhi,Super Area
1.0,5000.0,300.0,1.0,2,Delhi,Carpet Area
2.0,40000.0,95.0,2.0,2,Delhi,Carpet Area
1.0,16999.999999999996,550.0,1.0,1,Delhi,Super Area
3.0,15000.0,900.0,3.0000000000000004,1,Delhi,Super Area
1.0,6000.0,25.0,1.0,1,Delhi,Super Area
3.0,67500.0,325.0,3.0000000000000004,2,Delhi,Carpet Area
2.0,18000.0,80.0,2.0,1,Delhi,Super Area
2.0,7500.0,77.0,1.0,1,Delhi,Super Area
2.0,10000.0,59.99999999999999,1.0,1,Delhi,Super Area
1.0,9000.0,100.0,1.0,1,Delhi,Super Area
3.0,24000.0,1300.0,2.0,1,Delhi,Super Area
2.0,12000.0,500.0,2.0,2,Delhi,Carpet Area
2.0,10500.0,500.0,2.0,2,Delhi,Carpet Area
2.0,31000.0,1200.0,2.0,1,Delhi,Super Area
1.0,9000.0,250.0,1.0,1,Delhi,Super Area
2.0,9000.0,700.0,1.0,1,Delhi,Super Area
3.0,27000.0,1050.0,2.0,2,Delhi,Carpet Area
2.0,12500.0,500.0,2.0,2,Delhi,Carpet Area
2.0,15000.0,1100.0,2.0,1,Chennai,Super Area
2.0,6500.0,1000.0,2.0,1,Chennai,Super Area
3.0,67500.0,2175.0,3.0000000000000004,2,Chennai,Carpet Area
3.0,67500.0,2175.0,3.4999999999999996,1,Chennai,Super Area
1.0,15000.0,650.0,1.0,2,Chennai,Carpet Area
2.0,15000.0,1000.0,2.0,2,Chennai,Carpet Area
2.0,7600.000000000001,700.0,2.0,1,Chennai,Super Area
3.0,29000.0,1200.0,3.0000000000000004,2,Chennai,Carpet Area
3.0,20000.0,1710.0,3.0000000000000004,1,Chennai,Super Area
2.0,12000.0,600.0,2.0,1,Chennai,Super Area
2.0,10500.0,1080.0,2.0,1,Chennai,Super Area
2.0,29000.0,1300.0,2.0,1,Chennai,Super Area
2.0,26000.0,1027.0,2.0,1,Chennai,Super Area
3.0,25000.0,1350.0,3.0000000000000004,1,Chennai,Super Area
2.0,10000.0,950.0,2.0,1,Chennai,Super Area
2.0,14000.0,1300.0,2.0,1,Chennai,Super Area
2.0,6000.0,600.0,1.0,1,Chennai,Super Area
3.0,40000.0,1428.0,2.0,1,Chennai,Super Area
2.0,23000.0,920.0,2.0,2,Chennai,Carpet Area
2.0,10000.0,600.0,2.0,2,Chennai,Carpet Area
2.0,10000.0,810.0,1.0,2,Chennai,Carpet Area
2.0,15000.0,1200.0,2.0,1,Chennai,Super Area
1.0,11000.0,550.0,1.0,1,Chennai,Super Area
2.0,20000.0,600.0,1.0,1,Chennai,Super Area
2.0,15000.0,850.0,1.0,1,Chennai,Super Area
4.0,22000.0,2117.0,3.4999999999999996,2,Chennai,Carpet Area
2.0,6000.0,900.0,2.0,1,Chennai,Super Area
2.0,20000.0,1000.0,2.0,1,Chennai,Super Area
1.0,6500.0,500.0,1.0,1,Chennai,Super Area
2.0,12000.0,800.0,1.0,1,Chennai,Super Area
2.0,27000.0,1550.0,3.0000000000000004,1,Chennai,Super Area
2.0,15000.0,1500.0,2.0,1,Chennai,Super Area
3.0,20000.0,1700.0,3.4999999999999996,2,Chennai,Carpet Area
2.0,22000.0,700.0,2.0,1,Chennai,Super Area
1.0,7000.0,400.0,1.0,1,Chennai,Super Area
2.0,7000.0,450.0,1.0,1,Chennai,Super Area
1.0,6500.0,500.0,1.0,1,Chennai,Super Area
2.0,9000.0,770.0,2.0,1,Chennai,Super Area
1.0,4500.0,150.0,1.0,1,Chennai,Super Area
2.0,12000.0,850.0,2.0,1,Chennai,Super Area
2.0,18000.0,1100.0,2.0,2,Chennai,Carpet Area
2.0,8000.0,650.0,1.0,2,Chennai,Carpet Area
1.0,5000.0,550.0,1.0,1,Chennai,Super Area
2.0,14000.0,1000.0,2.0,1,Chennai,Super Area
1.0,6500.0,250.0,1.0,1,Chennai,Super Area
2.0,10000.0,790.0,2.0,2,Chennai,Carpet Area
2.0,13000.0,600.0,2.0,1,Chennai,Super Area
2.0,11200.0,700.0,2.0,1,Chennai,Super Area
1.0,8900.0,550.0,1.0,2,Chennai,Carpet Area
1.0,12000.0,500.0,1.0,1,Chennai,Super Area
3.0,45000.0,1800.0,3.0000000000000004,2,Chennai,Carpet Area
3.0,35000.0,1550.0,2.0,2,Chennai,Carpet Area
3.0,34999.0,1462.0,3.0000000000000004,2,Chennai,Carpet Area
2.0,11000.0,970.0,2.0,2,Chennai,Carpet Area
3.0,67500.0,2175.0,3.0000000000000004,2,Chennai,Carpet Area
2.0,15000.0,700.0,1.0,1,Chennai,Super Area
2.0,15000.0,674.0,2.0,2,Chennai,Carpet Area
2.0,10000.0,750.0,2.0,2,Chennai,Carpet Area
2.0,12000.0,1000.0,2.0,1,Chennai,Super Area
2.0,10000.0,1030.0,2.0,2,Chennai,Carpet Area
3.0,35000.0,1540.0,2.0,2,Chennai,Carpet Area
3.0,40000.0,1800.0,3.0000000000000004,2,Chennai,Carpet Area
2.0,24000.0,1100.0,2.0,1,Chennai,Super Area
2.0,12000.0,985.0,2.0,1,Chennai,Super Area
2.0,30000.0,1200.0,2.0,2,Chennai,Carpet Area
2.0,10000.0,1200.0,2.0,1,Chennai,Super Area
2.0,15000.0,900.0,2.0,1,Chennai,Super Area
2.0,33000.0,800.0,2.0,2,Chennai,Carpet Area
2.0,9000.0,800.0,2.0,1,Chennai,Super Area
3.0,30000.0,1500.0,3.0000000000000004,1,Chennai,Super Area
2.0,13000.0,680.0,2.0,1,Chennai,Super Area
2.0,15000.0,800.0,2.0,1,Chennai,Super Area
2.0,12000.0,875.0,2.0,1,Chennai,Super Area
2.0,20000.0,880.0,2.0,2,Chennai,Carpet Area
3.0,36000.0,1500.0,3.0000000000000004,1,Chennai,Super Area
2.0,10000.0,950.0,2.0,1,Chennai,Super Area
2.0,16000.0,850.0,2.0,1,Chennai,Super Area
1.0,6000.0,700.0,1.0,1,Chennai,Super Area
3.0,22000.0,2000.0,2.0,1,Chennai,Super Area
1.0,6000.0,450.0,1.0,1,Chennai,Super Area
1.0,6500.0,400.0,1.0,1,Chennai,Super Area
1.0,3000.0,350.0,1.0,1,Chennai,Super Area
3.0,27000.0,1650.0,3.0000000000000004,2,Chennai,Carpet Area
2.0,8000.0,800.0,1.0,1,Chennai,Super Area
2.0,12500.0,600.0,1.0,1,Chennai,Super Area
2.0,11000.0,800.0,1.0,1,Chennai,Super Area
3.0,40000.0,1600.0,3.0000000000000004,1,Chennai,Super Area
2.0,15000.0,700.0,2.0,2,Chennai,Carpet Area
2.0,8000.0,800.0,2.0,1,Chennai,Super Area
3.0,33999.99999999999,2120.0,3.0000000000000004,1,Chennai,Super Area
1.0,7500.0,560.0,1.0,1,Chennai,Super Area
1.0,14000.0,420.0,1.0,2,Chennai,Carpet Area
2.0,15000.0,1000.0,2.0,1,Chennai,Built Area
3.0,21000.0,1330.0,3.0000000000000004,1,Chennai,Super Area
3.0,12000.0,930.0,2.0,1,Chennai,Super Area
3.0,67500.0,1900.0,3.0000000000000004,2,Chennai,Carpet Area
2.0,15000.0,1200.0,2.0,1,Chennai,Super Area
1.0,6000.0,350.0,1.0,1,Chennai,Super Area
3.0,20500.0,1000.0,1.0,1,Chennai,Super Area
2.0,13500.0,1210.0,2.0,1,Chennai,Super Area
2.0,10000.0,750.0,2.0,2,Chennai,Carpet Area
3.0,15000.0,1150.0,3.0000000000000004,2,Chennai,Carpet Area
2.0,11000.0,800.0,2.0,2,Chennai,Carpet Area
2.0,12000.0,930.0,2.0,2,Chennai,Carpet Area
2.0,15000.0,2175.0,2.0,2,Chennai,Carpet Area
2.0,20000.0,800.0,2.0,2,Chennai,Carpet Area
2.0,24000.0,850.0,2.0,1,Chennai,Super Area
2.0,16000.0,650.0,2.0,1,Chennai,Super Area
2.0,10000.0,770.0,1.0,1,Chennai,Super Area
3.0,30000.0,1800.0,3.0000000000000004,2,Chennai,Carpet Area
3.0,26000.0,1100.0,2.0,2,Chennai,Carpet Area
2.0,10000.0,950.0,2.0,1,Chennai,Super Area
3.0,15000.0,1250.0,2.0,1,Chennai,Super Area
1.0,9000.0,400.0,1.0,1,Chennai,Super Area
2.0,9000.0,575.0,2.0,2,Chennai,Carpet Area
2.0,15000.0,1234.0,2.0,1,Chennai,Super Area
2.0,12000.0,870.0,2.0,2,Chennai,Carpet Area
2.0,20000.0,1162.0,2.0,1,Chennai,Super Area
3.0,15000.0,2175.0,3.0000000000000004,1,Chennai,Super Area
1.0,8000.0,500.0,1.0,1,Chennai,Super Area
3.0,13000.0,900.0,1.0,1,Chennai,Super Area
1.0,6800.0,600.0,1.0,1,Chennai,Super Area
2.0,9000.0,600.0,1.0,1,Chennai,Super Area
3.0,14000.0,1600.0,3.0000000000000004,2,Chennai,Carpet Area
4.0,55000.0,2175.0,3.4999999999999996,2,Chennai,Carpet Area
3.0,50000.0,1600.0,3.0000000000000004,2,Chennai,Carpet Area
1.0,8000.0,400.0,1.0,2,Chennai,Carpet Area
2.0,16000.0,1000.0,2.0,1,Chennai,Super Area
2.0,15000.0,600.0,2.0,2,Chennai,Carpet Area
2.0,15000.0,750.0,2.0,2,Chennai,Carpet Area
2.0,15000.0,700.0,2.0,1,Chennai,Super Area
4.0,67500.0,2175.0,3.4999999999999996,1,Chennai,Super Area
1.0,9000.0,500.0,1.0,1,Chennai,Super Area
1.0,6500.0,700.0,1.0,1,Chennai,Super Area
3.0,16999.999999999996,1480.0,2.0,1,Chennai,Super Area
3.0,49000.0,1700.0,3.0000000000000004,2,Chennai,Carpet Area
2.0,15000.0,830.0,2.0,1,Chennai,Super Area
3.0,25000.0,1424.9999999999998,2.0,2,Chennai,Carpet Area
3.0,40000.0,1550.0,3.0000000000000004,2,Chennai,Carpet Area
1.0,8000.0,200.0,1.0,1,Chennai,Super Area
2.0,17500.0,1200.0,2.0,2,Chennai,Carpet Area
3.0,11000.0,800.0,2.0,1,Chennai,Super Area
3.0,8499.999999999998,1261.0,3.0000000000000004,2,Chennai,Carpet Area
2.0,11000.0,425.0,2.0,2,Chennai,Carpet Area
2.0,12500.0,940.0,2.0,1,Chennai,Super Area
3.0,67500.0,2175.0,3.0000000000000004,2,Chennai,Carpet Area
2.0,14000.0,700.0,2.0,1,Chennai,Super Area
3.0,67500.0,2175.0,3.0000000000000004,2,Chennai,Carpet Area
2.0,25000.0,1145.0,2.0,1,Chennai,Super Area
2.0,18000.0,750.0,2.0,1,Chennai,Super Area
3.0,16999.999999999996,1250.0,3.0000000000000004,1,Chennai,Super Area
2.0,8499.999999999998,900.0,2.0,1,Chennai,Super Area
3.0,15000.0,800.0,2.0,2,Chennai,Carpet Area
2.0,22000.0,800.0,2.0,1,Chennai,Super Area
2.0,15000.0,900.0,2.0,1,Chennai,Super Area
2.0,10000.0,600.0,1.0,1,Chennai,Super Area
1.0,5000.0,250.0,1.0,1,Chennai,Super Area
2.0,10000.0,910.0,2.0,1,Chennai,Super Area
3.0,15000.0,1350.0,3.0000000000000004,1,Chennai,Super Area
3.0,34500.0,450.0,3.0000000000000004,2,Chennai,Carpet Area
1.0,8000.0,600.0,1.0,1,Chennai,Super Area
3.0,67500.0,2175.0,3.0000000000000004,2,Chennai,Carpet Area
2.0,22000.0,800.0,2.0,2,Chennai,Carpet Area
2.0,13000.0,850.0,2.0,2,Chennai,Carpet Area
2.0,6500.0,1000.0,2.0,1,Chennai,Super Area
2.0,18000.0,900.0,2.0,2,Chennai,Carpet Area
3.0,30000.0,2175.0,3.0000000000000004,1,Chennai,Super Area
1.0,8499.999999999998,400.0,1.0,2,Chennai,Carpet Area
4.0,20000.0,1900.0,3.4999999999999996,2,Chennai,Carpet Area
2.0,12000.0,900.0,2.0,1,Chennai,Super Area
2.0,18000.0,805.0,2.0,1,Chennai,Super Area
2.0,19000.0,1200.0,2.0,1,Chennai,Super Area
2.0,12000.0,800.0,2.0,1,Chennai,Super Area
3.0,16000.0,1158.0,2.0,2,Chennai,Carpet Area
1.0,5700.0,400.0,1.0,1,Chennai,Super Area
1.0,15000.0,450.0,1.0,1,Chennai,Super Area
2.0,11000.0,959.9999999999999,2.0,1,Chennai,Super Area
3.0,16999.999999999996,1400.0,2.0,1,Chennai,Super Area
2.0,18000.0,970.0,2.0,1,Chennai,Super Area
2.0,9500.0,1000.0,2.0,1,Chennai,Super Area
2.0,12000.0,900.0,2.0,2,Chennai,Carpet Area
2.0,8000.0,800.0,2.0,1,Chennai,Super Area
2.0,12000.0,1100.0,1.0,2,Chennai,Carpet Area
2.0,16000.0,800.0,2.0,1,Chennai,Super Area
2.0,8000.0,800.0,1.0,1,Chennai,Super Area
2.0,10000.0,898.0,2.0,1,Chennai,Super Area
2.0,15000.0,800.0,2.0,2,Chennai,Carpet Area
2.0,7500.0,600.0,1.0,1,Chennai,Super Area
3.0,30000.0,2000.0,3.0000000000000004,2,Chennai,Carpet Area
2.0,16000.0,870.0,2.0,1,Chennai,Super Area
2.0,14000.0,1100.0,2.0,2,Chennai,Carpet Area
2.0,10000.0,650.0,2.0,2,Chennai,Carpet Area
3.0,25000.0,1100.0,2.0,2,Chennai,Carpet Area
2.0,11500.0,1250.0,2.0,2,Chennai,Carpet Area
2.0,11000.0,1145.0,2.0,1,Chennai,Super Area
2.0,10000.0,780.0,2.0,1,Chennai,Super Area
1.0,7000.0,680.0,1.0,1,Chennai,Super Area
2.0,18000.0,860.0,2.0,1,Chennai,Super Area
1.0,7500.0,600.0,1.0,1,Chennai,Super Area
2.0,7500.0,750.0,1.0,2,Chennai,Carpet Area
2.0,12000.0,800.0,2.0,1,Chennai,Super Area
2.0,12000.0,570.0,2.0,2,Chennai,Carpet Area
2.0,40000.0,1150.0,2.0,1,Chennai,Super Area
1.0,5000.0,350.0,1.0,1,Chennai,Super Area
2.0,20000.0,894.0,2.0,1,Chennai,Super Area
1.0,6500.0,600.0,1.0,1,Chennai,Super Area
3.0,12000.0,900.0,2.0,1,Chennai,Super Area
1.0,12000.0,550.0,1.0,1,Chennai,Super Area
2.0,14000.0,717.0,2.0,1,Chennai,Super Area
2.0,13000.0,660.0,2.0,2,Chennai,Carpet Area
1.0,9000.0,700.0,1.0,2,Chennai,Carpet Area
1.0,10000.0,800.0,1.0,1,Chennai,Super Area
3.0,15000.0,1070.0,2.0,1,Chennai,Super Area
2.0,15000.0,1000.0,2.0,1,Chennai,Super Area
2.0,19000.0,1500.0,2.0,1,Chennai,Super Area
2.0,15000.0,900.0,2.0,1,Chennai,Super Area
2.0,16000.0,1700.0,2.0,1,Chennai,Super Area
2.0,12000.0,900.0,2.0,1,Chennai,Super Area
2.0,11000.0,805.0,2.0,1,Chennai,Super Area
2.0,8000.0,750.0,2.0,1,Chennai,Super Area
2.0,10000.0,1000.0,2.0,1,Chennai,Super Area
3.0,67500.0,1500.0,3.0000000000000004,2,Chennai,Carpet Area
3.0,45000.0,2175.0,3.0000000000000004,1,Chennai,Super Area
